angle,speed_l,speed_r,v_pwm,w_pwm
0.000000,55.625408,360094.000000,0.005134,0.062815
0.000000,55.624882,360095.000000,0.004998,-0.105032
0.000000,55.624962,360096.000000,0.004766,0.017038
0.000000,55.624660,360097.000000,0.005019,-0.059256
0.000000,55.625099,360098.000000,0.005022,0.085703
0.000000,55.625290,360099.000000,0.004935,0.039926
0.000000,55.626068,360100.000000,0.005026,0.154367
0.000000,55.625931,360101.000000,0.004763,-0.028738
0.000000,55.625980,360102.000000,0.004953,0.009409
0.000000,55.626221,360103.000000,0.005114,0.047556
0.000000,55.626270,360104.000000,0.004990,0.009409
0.000000,55.626751,360105.000000,0.005149,0.093332
0.000000,55.627171,360106.000000,0.004992,0.085703
0.000000,55.627609,360107.000000,0.005088,0.085703
0.000000,55.627430,360108.000000,0.004911,-0.036368
0.000000,55.626900,360109.000000,0.005012,-0.105032
0.000000,55.627090,360110.000000,0.004721,0.039926
0.000000,55.626850,360111.000000,0.005341,-0.043997
0.000000,55.627140,360112.000000,0.006021,0.047556
0.000000,55.627781,360113.000000,0.006328,0.100961
0.000000,55.627312,360114.000000,0.004792,-0.097403
0.000000,55.627251,360115.000000,0.004940,-0.013479
0.000000,55.626881,360116.000000,0.004959,-0.074515
0.000000,55.626961,360117.000000,0.005039,0.017038
0.000000,55.626709,360118.000000,0.004936,-0.051626
0.000000,55.626789,360119.000000,0.004999,0.017038
0.000000,55.626419,360120.000000,0.004975,-0.074515
0.000000,55.626240,360121.000000,0.004980,-0.036368
0.000000,55.626030,360122.000000,0.004965,-0.043997
0.000000,55.626301,360123.000000,0.005028,0.055185
0.000000,55.626881,360124.000000,0.004996,0.116220
0.000000,55.627522,360125.000000,0.004856,0.131479
0.000000,55.628052,360126.000000,0.004849,0.108591
0.000000,55.628170,360127.000000,0.004937,0.024668
0.000000,55.628181,360128.000000,0.004917,0.001779
0.000000,55.628761,360129.000000,0.004976,0.116220
0.000000,55.629391,360130.000000,0.004789,0.131479
0.000000,55.629520,360131.000000,0.005216,0.024668
0.000000,55.629490,360132.000000,0.005272,-0.005850
0.000000,55.630199,360133.000000,0.005158,0.139108
0.000000,55.630539,360134.000000,0.004835,0.070444
0.000000,55.630249,360135.000000,0.004920,-0.059256
0.000000,55.630112,360136.000000,0.004907,-0.028738
0.000000,55.630230,360137.000000,0.004905,0.024668
0.000000,55.630619,360138.000000,0.004903,0.078073
0.000000,55.630619,360139.000000,0.004968,0.001779
0.000000,55.630859,360140.000000,0.004985,0.047556
0.000000,55.631470,360141.000000,0.004950,0.123850
0.000000,55.630711,360142.000000,0.004848,-0.158438
0.000000,55.630459,360143.000000,0.004802,-0.051626
0.000000,55.631599,360144.000000,0.004944,0.230661
0.000000,55.631870,360145.000000,0.004850,0.055185
0.000000,55.632820,360146.000000,0.004953,0.192514
0.000000,55.632271,360147.000000,0.004853,-0.112662
0.000000,55.633129,360148.000000,0.004848,0.177255
0.000000,55.632858,360149.000000,0.006136,-0.043997
0.000000,55.632950,360150.000000,0.004993,0.017038
0.000000,55.633781,360151.000000,0.005405,0.154367
0.000000,55.634121,360152.000000,0.004886,0.070444
0.000000,55.634418,360153.000000,0.005341,0.055185
0.000000,55.634090,360154.000000,0.004940,-0.066885
0.000000,55.634129,360155.000000,0.004928,0.009409
0.000000,55.634220,360156.000000,0.005105,0.017038
0.000000,55.633930,360157.000000,0.004876,-0.059256
0.000000,55.633789,360158.000000,0.004998,-0.028738
0.000000,55.634930,360159.000000,0.004981,0.230661
0.000000,55.634979,360160.000000,0.004838,0.009409
0.000000,55.634762,360161.000000,0.005061,-0.043997
0.000000,55.634609,360162.000000,0.005005,-0.028738
0.000000,55.634472,360163.000000,0.004927,-0.028738
0.000000,55.634739,360164.000000,0.004913,0.055185
0.000000,55.635010,360165.000000,0.004940,0.055185
0.000000,55.634979,360166.000000,0.005015,-0.005850
0.000000,55.636589,360167.000000,0.005099,0.314585
0.000000,55.636299,360168.000000,0.004893,-0.059256
0.000000,55.636230,360169.000000,0.005007,-0.013479
0.000000,55.635780,360170.000000,0.004978,-0.089773
0.000000,55.636551,360171.000000,0.004967,0.154367
0.000000,55.637310,360172.000000,0.005179,0.146738
0.000000,55.638081,360173.000000,0.005240,0.146738
0.000000,55.638351,360174.000000,0.004905,0.055185
0.000000,55.638691,360175.000000,0.004948,0.070444
0.000000,55.639809,360176.000000,0.005015,0.223032
0.000000,55.640511,360177.000000,0.004727,0.146738
0.000000,55.639999,360178.000000,0.004783,-0.105032
0.000000,55.640381,360179.000000,0.004801,0.078073
0.000000,55.640579,360180.000000,0.005023,0.039926
0.000000,55.640362,360181.000000,0.004996,-0.043997
0.000000,55.640289,360182.000000,0.005024,-0.013479
0.000000,55.640259,360183.000000,0.004939,-0.005850
0.000000,55.640072,360184.000000,0.006472,-0.028738
0.000000,55.640541,360185.000000,0.004979,0.093332
0.000000,55.640930,360186.000000,0.005105,0.078073
0.000000,55.641090,360187.000000,0.004931,0.032297
0.000000,55.641670,360188.000000,0.004979,0.116220
0.000000,55.642010,360189.000000,0.004824,0.070444
0.000000,55.641941,360190.000000,0.004977,-0.013479
0.000000,55.642139,360191.000000,0.005006,0.039926
0.000000,55.641991,360192.000000,0.005386,-0.028738
0.000000,55.642769,360193.000000,0.005317,0.146738
0.000000,55.643478,360194.000000,0.004846,0.146738
0.000000,55.643711,360195.000000,0.004819,0.047556
0.000000,55.644020,360196.000000,0.004966,0.062815
0.000000,55.644032,360197.000000,0.004927,0.001779
0.000000,55.644070,360198.000000,0.004949,0.009409
0.000000,55.643929,360199.000000,0.005080,-0.028738
0.000000,55.643631,360200.000000,0.005050,-0.059256
0.000000,55.643188,360201.000000,0.004930,-0.089773
0.000000,55.644539,360202.000000,0.005324,0.253549
0.000000,55.644661,360203.000000,0.004825,0.024668
0.000000,55.645229,360204.000000,0.004931,0.116220
0.000000,55.646412,360205.000000,0.004804,0.245920
0.000000,55.646641,360206.000000,0.004919,0.047556
0.000000,55.646690,360207.000000,0.004974,0.009409
0.000000,55.646858,360208.000000,0.005150,0.032297
0.000000,55.646679,360209.000000,0.005002,-0.036368
0.000000,55.646950,360210.000000,0.005006,0.055185
0.000000,55.646881,360211.000000,0.005004,-0.013479
0.000000,55.647221,360212.000000,0.005342,0.062815
0.000000,55.647381,360213.000000,0.005204,0.032297
0.000000,55.647469,360214.000000,0.005088,0.017038
0.000000,55.647629,360215.000000,0.004989,0.032297
0.000000,55.648060,360216.000000,0.005042,0.085703
0.000000,55.649288,360217.000000,0.004989,0.245920
0.000000,55.650379,360218.000000,0.004870,0.223032
0.000000,55.650909,360219.000000,0.004883,0.108591
0.000000,55.651112,360220.000000,0.006140,0.032297
0.000000,55.651501,360221.000000,0.004964,0.078073
0.000000,55.652000,360222.000000,0.005024,0.100961
0.000000,55.651981,360223.000000,0.004762,-0.005850
0.000000,55.652500,360224.000000,0.005133,0.100961
0.000000,55.652950,360225.000000,0.004858,0.093332
0.000000,55.652840,360226.000000,0.005025,-0.021109
0.000000,55.652550,360227.000000,0.004945,-0.059256
0.000000,55.652821,360228.000000,0.004998,0.055185
0.000000,55.653252,360229.000000,0.004971,0.085703
0.000000,55.653759,360230.000000,0.004997,0.100961
0.000000,55.654499,360231.000000,0.004815,0.154367
0.000000,55.655029,360232.000000,0.005204,0.100961
0.000000,55.655258,360233.000000,0.004860,0.047556
0.000000,55.654720,360234.000000,0.009082,-0.059256
0.000000,55.654541,360235.000000,0.005049,-0.036368
0.000000,55.654388,360236.000000,0.005067,-0.028738
0.000000,55.654591,360237.000000,0.004982,0.039926
0.000000,55.654369,360238.000000,0.004996,-0.043997
0.000000,55.653870,360239.000000,0.005081,-0.097403
0.000000,55.653839,360240.000000,0.005029,-0.005850
0.000000,55.653702,360241.000000,0.005097,-0.028738
0.000000,55.653782,360242.000000,0.004990,0.017038
0.000000,55.653481,360243.000000,0.005004,-0.059256
0.000000,55.653358,360244.000000,0.005744,-0.021109
0.000000,55.652828,360245.000000,0.005472,-0.097403
0.000000,55.652569,360246.000000,0.005001,-0.051626
0.000000,55.652500,360247.000000,0.004924,-0.013479
0.000000,55.652740,360248.000000,0.004999,0.047556
0.000000,55.652519,360249.000000,0.004963,-0.043997
0.000000,55.652729,360250.000000,0.005032,0.039926
0.000000,55.652962,360251.000000,0.004928,0.047556
0.000000,55.653179,360252.000000,0.005423,0.039926
0.000000,55.652821,360253.000000,0.005380,-0.066885
0.000000,55.653049,360254.000000,0.004947,0.047556
0.000000,55.653591,360255.000000,0.004955,0.108591
0.000000,55.653599,360256.000000,0.006227,0.001779
0.000000,55.654331,360257.000000,0.004962,0.146738
0.000000,55.654739,360258.000000,0.004817,0.085703
0.000000,55.653839,360259.000000,0.005006,-0.181326
0.000000,55.654800,360260.000000,0.004841,0.200144
0.000000,55.655182,360261.000000,0.004836,0.078073
0.000000,55.655418,360262.000000,0.004937,0.047556
0.000000,55.655392,360263.000000,0.004948,-0.005850
0.000000,55.655682,360264.000000,0.005334,0.055185
0.000000,55.655880,360265.000000,0.004946,0.039926
0.000000,55.656040,360266.000000,0.004970,0.032297
0.000000,55.656281,360267.000000,0.005006,0.047556
0.000000,55.656509,360268.000000,0.004996,0.047556
0.000000,55.656872,360269.000000,0.005010,0.070444
0.000000,55.657379,360270.000000,0.005019,0.100961
0.000000,55.657600,360271.000000,0.004817,0.047556
0.000000,55.657372,360272.000000,0.005410,-0.043997
0.000000,55.657688,360273.000000,0.006831,0.047556
0.000000,55.657829,360274.000000,0.005501,0.024668
0.000000,55.657719,360275.000000,0.004992,-0.021109
0.000000,55.658070,360276.000000,0.005002,0.070444
0.000000,55.657928,360277.000000,0.005000,-0.028738
0.000000,55.657711,360278.000000,0.005032,-0.043997
0.000000,55.657261,360279.000000,0.004931,-0.089773
0.000000,55.656670,360280.000000,0.004984,-0.120291
0.000000,55.657181,360281.000000,0.004771,0.108591
0.000000,55.657459,360282.000000,0.004888,0.055185
0.000000,55.657349,360283.000000,0.004948,-0.021109
0.000000,55.655769,360284.000000,0.005099,-0.311026
0.000000,55.656300,360285.000000,0.004903,0.108591
0.000000,55.655899,360286.000000,0.004883,-0.082144
0.000000,55.656170,360287.000000,0.005002,0.055185
0.000000,55.656792,360288.000000,0.004992,0.123850
0.000000,55.656132,360289.000000,0.004894,-0.135550
0.000000,55.655991,360290.000000,0.004828,-0.028738
0.000000,55.656769,360291.000000,0.006317,0.123850
0.000000,55.656818,360292.000000,0.005194,0.009409
0.000000,55.656792,360293.000000,0.005432,-0.005850
0.000000,55.656288,360294.000000,0.005112,-0.097403
0.000000,55.656719,360295.000000,0.005013,0.085703
0.000000,55.656170,360296.000000,0.004928,-0.112662
0.000000,55.656139,360297.000000,0.004860,-0.005850
0.000000,55.655720,360298.000000,0.005136,-0.082144
0.000000,55.655529,360299.000000,0.005000,-0.036368
0.000000,55.655621,360300.000000,0.005059,0.017038
0.000000,55.655819,360301.000000,0.004940,0.039926
0.000000,55.655258,360302.000000,0.004954,-0.112662
0.000000,55.655571,360303.000000,0.005001,0.062815
0.000000,55.655361,360304.000000,0.004940,-0.043997
0.000000,55.655590,360305.000000,0.004979,0.047556
0.000000,55.656181,360306.000000,0.005067,0.116220
0.000000,55.656521,360307.000000,0.004770,0.070444
0.000000,55.657299,360308.000000,0.005030,0.154367
0.000000,55.657410,360309.000000,0.004791,0.024668
0.000000,55.658451,360310.000000,0.004991,0.207773
0.000000,55.658859,360311.000000,0.004778,0.085703
0.000000,55.658699,360312.000000,0.005402,-0.028738
0.000000,55.659630,360313.000000,0.006314,0.146738
0.000000,55.659420,360314.000000,0.004861,-0.043997
0.000000,55.659649,360315.000000,0.004971,0.047556
0.000000,55.660130,360316.000000,0.005065,0.093332
0.000000,55.660400,360317.000000,0.004902,0.055185
0.000000,55.660900,360318.000000,0.004991,0.100961
0.000000,55.660358,360319.000000,0.004764,-0.112662
0.000000,55.659851,360320.000000,0.004854,-0.105032
0.000000,55.660118,360321.000000,0.004809,0.055185
0.000000,55.658890,360322.000000,0.004934,-0.249991
0.000000,55.658669,360323.000000,0.004928,-0.043997
0.000000,55.659260,360324.000000,0.005071,0.116220
0.000000,55.659851,360325.000000,0.004775,0.123850
0.000000,55.659630,360326.000000,0.004861,-0.043997
0.000000,55.660172,360327.000000,0.006279,0.085703
0.000000,55.660290,360328.000000,0.004953,0.024668
0.000000,55.660831,360329.000000,0.004922,0.108591
0.000000,55.661060,360330.000000,0.004839,0.047556
0.000000,55.661980,360331.000000,0.005019,0.184885
0.000000,55.662708,360332.000000,0.005229,0.139108
0.000000,55.663109,360333.000000,0.005139,0.078073
0.000000,55.663010,360334.000000,0.005018,-0.021109
0.000000,55.662788,360335.000000,0.004932,-0.043997
0.000000,55.663261,360336.000000,0.005080,0.093332
0.000000,55.663811,360337.000000,0.005017,0.108591
0.000000,55.663849,360338.000000,0.004849,0.009409
0.000000,55.664650,360339.000000,0.005163,0.154367
0.000000,55.665180,360340.000000,0.004860,0.108591
0.000000,55.665409,360341.000000,0.004806,0.047556
0.000000,55.665112,360342.000000,0.005004,-0.059256
0.000000,55.664471,360343.000000,0.005018,-0.127920
0.000000,55.665359,360344.000000,0.004809,0.184885
0.000000,55.664742,360345.000000,0.004829,-0.127920
0.000000,55.664970,360346.000000,0.004804,0.047556
0.000000,55.664631,360347.000000,0.005019,-0.066885
0.000000,55.664150,360348.000000,0.004955,-0.097403
0.000000,55.663811,360349.000000,0.005022,-0.066885
0.000000,55.663330,360350.000000,0.004916,-0.097403
0.000000,55.663559,360351.000000,0.004930,0.047556
0.000000,55.663422,360352.000000,0.005038,-0.028738
0.000000,55.663910,360353.000000,0.005305,0.093332
0.000000,55.664951,360354.000000,0.005366,0.192514
0.000000,55.665508,360355.000000,0.004863,0.116220
0.000000,55.665489,360356.000000,0.004829,-0.005850
0.000000,55.665531,360357.000000,0.005164,0.009409
0.000000,55.666592,360358.000000,0.005074,0.207773
0.000000,55.666779,360359.000000,0.004897,0.039926
0.000000,55.666370,360360.000000,0.005052,-0.082144
0.000000,55.666870,360361.000000,0.005009,0.100961
0.000000,55.667309,360362.000000,0.006151,0.070444
0.000000,55.667358,360363.000000,0.005073,0.009409
0.000000,55.667210,360364.000000,0.005149,-0.028738
0.000000,55.667290,360365.000000,0.005027,0.017038
0.000000,55.667721,360366.000000,0.004987,0.085703
0.000000,55.668041,360367.000000,0.005021,0.062815
0.000000,55.667900,360368.000000,0.004973,-0.028738
0.000000,55.668018,360369.000000,0.004963,0.024668
0.000000,55.667759,360370.000000,0.005005,-0.051626
0.000000,55.667469,360371.000000,0.004941,-0.059256
0.000000,55.667629,360372.000000,0.005029,0.032297
0.000000,55.667881,360373.000000,0.005344,0.047556
0.000000,55.668598,360374.000000,0.005421,0.131479
0.000000,55.669491,360375.000000,0.004832,0.184885
0.000000,55.669571,360376.000000,0.004865,0.017038
0.000000,55.669472,360377.000000,0.004992,-0.021109
0.000000,55.669941,360378.000000,0.005021,0.093332
0.000000,55.670639,360379.000000,0.005009,0.139108
0.000000,55.670792,360380.000000,0.004769,0.032297
0.000000,55.672161,360381.000000,0.004985,0.276438
0.000000,55.672058,360382.000000,0.004879,-0.021109
0.000000,55.672409,360383.000000,0.004959,0.070444
0.000000,55.673000,360384.000000,0.005045,0.116220
0.000000,55.672649,360385.000000,0.004726,-0.074515
0.000000,55.672810,360386.000000,0.004964,0.032297
0.000000,55.673092,360387.000000,0.005027,0.055185
0.000000,55.673592,360388.000000,0.005002,0.100961
0.000000,55.673710,360389.000000,0.004817,0.024668
0.000000,55.674061,360390.000000,0.005005,0.070444
0.000000,55.673401,360391.000000,0.004900,-0.135550
0.000000,55.673740,360392.000000,0.004805,0.070444
0.000000,55.674309,360393.000000,0.005298,0.108591
0.000000,55.673920,360394.000000,0.005224,-0.074515
0.000000,55.673820,360395.000000,0.005073,-0.021109
0.000000,55.675369,360396.000000,0.005050,0.306955
0.000000,55.675259,360397.000000,0.004796,-0.021109
0.000000,55.675171,360398.000000,0.006513,-0.013479
0.000000,55.674801,360399.000000,0.004954,-0.074515
0.000000,55.675690,360400.000000,0.005024,0.177255
0.000000,55.676182,360401.000000,0.004795,0.100961
0.000000,55.676041,360402.000000,0.004916,-0.028738
0.000000,55.676159,360403.000000,0.004966,0.024668
0.000000,55.675980,360404.000000,0.004980,-0.036368
0.000000,55.676521,360405.000000,0.004996,0.108591
0.000000,55.676350,360406.000000,0.004877,-0.036368
0.000000,55.675900,360407.000000,0.004957,-0.089773
0.000000,55.676720,360408.000000,0.005056,0.161997
0.000000,55.677429,360409.000000,0.004874,0.146738
0.000000,55.677700,360410.000000,0.004828,0.055185
0.000000,55.677818,360411.000000,0.004938,0.024668
0.000000,55.677910,360412.000000,0.005044,0.017038
0.000000,55.678040,360413.000000,0.005373,0.024668
0.000000,55.678242,360414.000000,0.004981,0.039926
0.000000,55.678371,360415.000000,0.005090,0.024668
0.000000,55.678532,360416.000000,0.004974,0.032297
0.000000,55.678730,360417.000000,0.005003,0.039926
0.000000,55.679420,360418.000000,0.004970,0.139108
0.000000,55.679161,360419.000000,0.004855,-0.051626
0.000000,55.678829,360420.000000,0.004980,-0.066885
0.000000,55.678459,360421.000000,0.005005,-0.074515
0.000000,55.678810,360422.000000,0.005023,0.070444
0.000000,55.678669,360423.000000,0.004975,-0.028738
0.000000,55.678680,360424.000000,0.005033,0.001779
0.000000,55.677929,360425.000000,0.004974,-0.150808
0.000000,55.677830,360426.000000,0.004875,-0.021109
0.000000,55.678249,360427.000000,0.004948,0.085703
0.000000,55.678410,360428.000000,0.005023,0.032297
0.000000,55.678692,360429.000000,0.004977,0.055185
0.000000,55.679001,360430.000000,0.005025,0.062815
0.000000,55.679131,360431.000000,0.004886,0.024668
0.000000,55.680511,360432.000000,0.004991,0.276438
0.000000,55.679241,360433.000000,0.004788,-0.265249
0.000000,55.679890,360434.000000,0.006507,0.100961
0.000000,55.680580,360435.000000,0.005181,0.131479
0.000000,55.680771,360436.000000,0.004833,0.039926
0.000000,55.680050,360437.000000,0.005037,-0.143179
0.000000,55.680790,360438.000000,0.004795,0.154367
0.000000,55.680981,360439.000000,0.004867,0.039926
0.000000,55.680801,360440.000000,0.004990,-0.036368
